0ft,1,4C:E6:AB:94:84:1C,LightBlue,1388518058,394493.1388518068,739598.3069251584
5ft,2,4C:E6:AB:94:84:1C,LightBlue,1388518093,134690.1388518103,777292.3069251584
10ft,3,4C:E6:AB:94:84:1C,LightBlue,1388518125,257115.1388518134,953527.3069251584
15ft,4,4C:E6:AB:94:84:1C,LightBlue,1388518154,454214.1388518165,170748.3069251584
20ft,5,4C:E6:AB:94:84:1C,LightBlue,1388518189,948888.1388518199,669348.3069251584
30ft,6,4C:E6:AB:94:84:1C,LightBlue,1388518295,14374.1388518295,14374.3069251584
