0ft,1,6A:17:CC:B8:A6:C5,LightBlue,754,1388846050.281447,1388846063.900875
5ft,2,6A:17:CC:B8:A6:C5,LightBlue,375,1388846090.655197,1388846112.202791
10ft,3,6A:17:CC:B8:A6:C5,LightBlue,198,1388846162.801984,1388846175.941365
20ft,4,71:61:E5:F3:F8:73,LightBlue,1,1388846303.397523,1388846303.397523
