0ft,1,49:14:52:B7:26:EF,LightBlue,1388521698,827374.1388521711,566638.3070160896
5ft,2,49:14:52:B7:26:EF,LightBlue,1388521730,307581.1388521742,988951.3070160896
10ft,3,49:14:52:B7:26:EF,LightBlue,1388521765,546801.1388521777,582587.3070160896
15ft,4,49:14:52:B7:26:EF,LightBlue,1388521799,988490.1388521812,20201.3070160896
20ft,5,49:14:52:B7:26:EF,LightBlue,1388521865,237707.1388521875,684869.3070160896
25ft,6,49:14:52:B7:26:EF,LightBlue,1388521905,226976.1388521917,281243.3070160896
30ft,7,49:14:52:B7:26:EF,LightBlue,1388521945,155174.1388521945,155174.3070160896
40ft,8,49:14:52:B7:26:EF,LightBlue,1388522046,886883.1388522046,983886.3070160896
