Unknown,1,5C:B9:A0:FA:3B:0A,LightBlue,1388522612,62432.1388522625,158638.3204355540
5ft,2,5C:B9:A0:FA:3B:0A,LightBlue,1388522653,861383.1388522666,530101.3069243392
10ft,3,5C:B9:A0:FA:3B:0A,LightBlue,1388522687,162921.1388522687,163371.3069243392
Unknown,4,5C:B9:A0:FA:3B:0A,LightBlue,1388522696,773886.1388522698,643443.000036
15ft,5,5C:B9:A0:FA:3B:0A,LightBlue,1388522724,733838.1388522736,780484.3069243392
20ft,6,5C:B9:A0:FA:3B:0A,LightBlue,1388522759,511523.1388522770,676055.3069243392
25ft,7,5C:B9:A0:FA:3B:0A,LightBlue,1388522791,173785.1388522803,204554.3069243392
30ft,8,5C:B9:A0:FA:3B:0A,LightBlue,1388522843,927723.1388522843,927723.3069243392
35ft,9,5C:B9:A0:FA:3B:0A,LightBlue,1388522891,112687.1388522891,112687.3069243392
